title,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
Huuda,Juju,spotify:track:3kUpcFZaLR9i14gqF7cm6T,0.662,0.641,5,-6.157,1,0.273,0.704,0.0,0.124,0.67,72.048,audio_features,3kUpcFZaLR9i14gqF7cm6T,https://api.spotify.com/v1/tracks/3kUpcFZaLR9i14gqF7cm6T,https://api.spotify.com/v1/audio-analysis/3kUpcFZaLR9i14gqF7cm6T,235133,4
Bonfire Heart,James Blunt,spotify:track:13ETkZ90sElK5xJuB4cUEt,0.575,0.821,0,-5.7,1,0.0527,0.181,0.0,0.124,0.449,118.021,audio_features,13ETkZ90sElK5xJuB4cUEt,https://api.spotify.com/v1/tracks/13ETkZ90sElK5xJuB4cUEt,https://api.spotify.com/v1/audio-analysis/13ETkZ90sElK5xJuB4cUEt,238000,4
1973,James Blunt,spotify:track:1BV0m40U0M4t1SLIsDnwZl,0.72,0.668,9,-7.928,1,0.0269,0.0652,0.00664,0.0789,0.768,123.007,audio_features,1BV0m40U0M4t1SLIsDnwZl,https://api.spotify.com/v1/tracks/1BV0m40U0M4t1SLIsDnwZl,https://api.spotify.com/v1/audio-analysis/1BV0m40U0M4t1SLIsDnwZl,280027,4
Nobody's Perfect,Jessie J,spotify:track:1mj5HO7KEAopJDRZXRnESe,0.581,0.881,7,-3.22,0,0.28,0.00228,0.0,0.663,0.663,163.064,audio_features,1mj5HO7KEAopJDRZXRnESe,https://api.spotify.com/v1/tracks/1mj5HO7KEAopJDRZXRnESe,https://api.spotify.com/v1/audio-analysis/1mj5HO7KEAopJDRZXRnESe,259867,4
"Sorry, Blame It On Me",Akon,spotify:track:6m5jURnwGHY1pVw0sJqBBq,0.709,0.65,7,-7.371,1,0.273,0.251,2.32e-05,0.0731,0.543,176.141,audio_features,6m5jURnwGHY1pVw0sJqBBq,https://api.spotify.com/v1/tracks/6m5jURnwGHY1pVw0sJqBBq,https://api.spotify.com/v1/audio-analysis/6m5jURnwGHY1pVw0sJqBBq,295720,4
I Just Had Sex,The Lonely Island,spotify:track:0u836P4OFuN0iJKkqoDIr0,0.609,0.81,6,-4.229,1,0.18,0.0149,0.0,0.205,0.764,167.992,audio_features,0u836P4OFuN0iJKkqoDIr0,https://api.spotify.com/v1/tracks/0u836P4OFuN0iJKkqoDIr0,https://api.spotify.com/v1/audio-analysis/0u836P4OFuN0iJKkqoDIr0,166560,4
Heart Skips a Beat (feat. Rizzle Kicks),Olly Murs,spotify:track:1f8UCzB3RqIgNkW7QIiIeP,0.843,0.881,9,-3.951,1,0.0581,0.14,0.0,0.0765,0.876,110.621,audio_features,1f8UCzB3RqIgNkW7QIiIeP,https://api.spotify.com/v1/tracks/1f8UCzB3RqIgNkW7QIiIeP,https://api.spotify.com/v1/audio-analysis/1f8UCzB3RqIgNkW7QIiIeP,202267,4
Believe,Justin Bieber,spotify:track:6akbXZeXdrWWsG77ZD3cuD,0.51,0.847,0,-5.603,1,0.155,0.163,0.0,0.156,0.508,159.83,audio_features,6akbXZeXdrWWsG77ZD3cuD,https://api.spotify.com/v1/tracks/6akbXZeXdrWWsG77ZD3cuD,https://api.spotify.com/v1/audio-analysis/6akbXZeXdrWWsG77ZD3cuD,222560,4
Stereo Hearts (feat. Adam Levine),Gym Class Heroes,spotify:track:0BgRaFy7qnwT1PuUmSTFkf,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,audio_features,0BgRaFy7qnwT1PuUmSTFkf,https://api.spotify.com/v1/tracks/0BgRaFy7qnwT1PuUmSTFkf,https://api.spotify.com/v1/audio-analysis/0BgRaFy7qnwT1PuUmSTFkf,210960,4
Vi sitter i Ventrilo och Spelar DotA,Basshunter,spotify:track:29BLha9wij5tpUtoOpxy49,0.463,0.973,0,-5.572,1,0.12,0.012,0.000586,0.183,0.531,139.995,audio_features,29BLha9wij5tpUtoOpxy49,https://api.spotify.com/v1/tracks/29BLha9wij5tpUtoOpxy49,https://api.spotify.com/v1/audio-analysis/29BLha9wij5tpUtoOpxy49,199920,4
FF,kent,spotify:track:0wcgKzjWfU3mx2DEmw8yxK,0.617,0.858,7,-5.217,0,0.0274,0.0165,0.196,0.425,0.963,124.798,audio_features,0wcgKzjWfU3mx2DEmw8yxK,https://api.spotify.com/v1/tracks/0wcgKzjWfU3mx2DEmw8yxK,https://api.spotify.com/v1/audio-analysis/0wcgKzjWfU3mx2DEmw8yxK,252747,4
Samurai - Tiësto Remix,R3HAB,spotify:track:6PTgK9WsthhdyYB1gynwZw,0.514,0.966,7,-3.925,1,0.0585,0.03,0.827,0.09,0.0378,128.007,audio_features,6PTgK9WsthhdyYB1gynwZw,https://api.spotify.com/v1/tracks/6PTgK9WsthhdyYB1gynwZw,https://api.spotify.com/v1/audio-analysis/6PTgK9WsthhdyYB1gynwZw,283125,4
Suddenly I See,KT Tunstall,spotify:track:45qa5RGheZPWO9iqsjl6No,0.537,0.857,7,-5.12,1,0.076,0.0712,1.14e-06,0.0993,0.722,101.388,audio_features,45qa5RGheZPWO9iqsjl6No,https://api.spotify.com/v1/tracks/45qa5RGheZPWO9iqsjl6No,https://api.spotify.com/v1/audio-analysis/45qa5RGheZPWO9iqsjl6No,192653,4
I Gotta Feeling,Black Eyed Peas,spotify:track:70cTMpcgWMcR18t9MRJFjB,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,audio_features,70cTMpcgWMcR18t9MRJFjB,https://api.spotify.com/v1/tracks/70cTMpcgWMcR18t9MRJFjB,https://api.spotify.com/v1/audio-analysis/70cTMpcgWMcR18t9MRJFjB,289133,4
TiK ToK,Kesha,spotify:track:3fVSUMkxJAQsEm3e3yXHAX,0.74,0.847,2,-2.084,0,0.168,0.085,0.0,0.321,0.68,120.067,audio_features,3fVSUMkxJAQsEm3e3yXHAX,https://api.spotify.com/v1/tracks/3fVSUMkxJAQsEm3e3yXHAX,https://api.spotify.com/v1/audio-analysis/3fVSUMkxJAQsEm3e3yXHAX,200040,4
Fire Burning,Sean Kingston,spotify:track:2oENJa1T33GJ0w8dC167G4,0.839,0.804,1,-2.513,1,0.0329,0.0192,0.0,0.331,0.888,122.973,audio_features,2oENJa1T33GJ0w8dC167G4,https://api.spotify.com/v1/tracks/2oENJa1T33GJ0w8dC167G4,https://api.spotify.com/v1/audio-analysis/2oENJa1T33GJ0w8dC167G4,239987,4
Whatcha Say,Jason Derulo,spotify:track:7xkQdy0cy5ymoWT7nedvLz,0.615,0.711,11,-5.507,1,0.0779,0.0444,0.0,0.145,0.711,144.036,audio_features,7xkQdy0cy5ymoWT7nedvLz,https://api.spotify.com/v1/tracks/7xkQdy0cy5ymoWT7nedvLz,https://api.spotify.com/v1/audio-analysis/7xkQdy0cy5ymoWT7nedvLz,221253,4
#SELFIE - Original Mix,The Chainsmokers,spotify:track:6jEhWcVKEgbczzrU4p2X5u,0.789,0.915,0,-3.263,1,0.248,0.0135,8.77e-06,0.0818,0.66,127.955,audio_features,6jEhWcVKEgbczzrU4p2X5u,https://api.spotify.com/v1/tracks/6jEhWcVKEgbczzrU4p2X5u,https://api.spotify.com/v1/audio-analysis/6jEhWcVKEgbczzrU4p2X5u,183750,4
"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",Ed Sheeran,spotify:track:3B7udSGy2PfgoCniMSb523,0.581,0.0549,10,-20.514,0,0.0397,0.559,0.0,0.0718,0.234,152.037,audio_features,3B7udSGy2PfgoCniMSb523,https://api.spotify.com/v1/tracks/3B7udSGy2PfgoCniMSb523,https://api.spotify.com/v1/audio-analysis/3B7udSGy2PfgoCniMSb523,300840,4
Keltainen,Aikakone,spotify:track:1sjDdrMgjyKoxLi0iS31uR,0.523,0.688,8,-5.316,1,0.0251,0.182,5.8e-06,0.17,0.393,84.998,audio_features,1sjDdrMgjyKoxLi0iS31uR,https://api.spotify.com/v1/tracks/1sjDdrMgjyKoxLi0iS31uR,https://api.spotify.com/v1/audio-analysis/1sjDdrMgjyKoxLi0iS31uR,268520,4
Minä (feat. Mariska),Kymppilinja,spotify:track:3gYHMSi0QXprEALlsYDgF5,0.699,0.789,3,-7.342,0,0.188,0.0274,0.0,0.182,0.658,125.98,audio_features,3gYHMSi0QXprEALlsYDgF5,https://api.spotify.com/v1/tracks/3gYHMSi0QXprEALlsYDgF5,https://api.spotify.com/v1/audio-analysis/3gYHMSi0QXprEALlsYDgF5,243160,4
Puhuva Kone,Puhuva Kone,spotify:track:0LZuvjd3c9RCfhW1GYmbCB,0.895,0.627,10,-2.366,0,0.0837,0.27,0.0,0.034,0.582,91.951,audio_features,0LZuvjd3c9RCfhW1GYmbCB,https://api.spotify.com/v1/tracks/0LZuvjd3c9RCfhW1GYmbCB,https://api.spotify.com/v1/audio-analysis/0LZuvjd3c9RCfhW1GYmbCB,183773,4
Beibi älä vonkaa,Aamupojat,spotify:track:5oScu2s1RNMmXc5GoihMSC,0.619,0.922,11,-5.222,0,0.0378,0.00894,0.0,0.295,0.781,139.955,audio_features,5oScu2s1RNMmXc5GoihMSC,https://api.spotify.com/v1/tracks/5oScu2s1RNMmXc5GoihMSC,https://api.spotify.com/v1/audio-analysis/5oScu2s1RNMmXc5GoihMSC,209907,4
"Determinate - From ""Lemonade Mouth""",Adam Hicks,spotify:track:0pq5jP4w5L6Tl1VrZnrgah,0.564,0.775,1,-4.94,0,0.0571,0.00223,0.0,0.0904,0.165,139.931,audio_features,0pq5jP4w5L6Tl1VrZnrgah,https://api.spotify.com/v1/tracks/0pq5jP4w5L6Tl1VrZnrgah,https://api.spotify.com/v1/audio-analysis/0pq5jP4w5L6Tl1VrZnrgah,196280,4
Let's Be Friends,Emily Osment,spotify:track:1d4l9SHX6yb3dVySZT6x89,0.596,0.79,4,-6.475,0,0.0757,0.00369,6.42e-06,0.175,0.494,123.988,audio_features,1d4l9SHX6yb3dVySZT6x89,https://api.spotify.com/v1/tracks/1d4l9SHX6yb3dVySZT6x89,https://api.spotify.com/v1/audio-analysis/1d4l9SHX6yb3dVySZT6x89,180933,4
I Will Never Let You Down,Rita Ora,spotify:track:2ia7iiEtpiOL2ZVuWxBZGB,0.753,0.801,4,-3.215,1,0.0296,0.403,0.0,0.128,0.794,128.011,audio_features,2ia7iiEtpiOL2ZVuWxBZGB,https://api.spotify.com/v1/tracks/2ia7iiEtpiOL2ZVuWxBZGB,https://api.spotify.com/v1/audio-analysis/2ia7iiEtpiOL2ZVuWxBZGB,203467,4
Levoton Tuhkimo,Dingo,spotify:track:30Ycic1p43sN4KlzK9MX4G,0.718,0.655,0,-7.492,1,0.0553,0.155,0.0,0.385,0.9,123.206,audio_features,30Ycic1p43sN4KlzK9MX4G,https://api.spotify.com/v1/tracks/30Ycic1p43sN4KlzK9MX4G,https://api.spotify.com/v1/audio-analysis/30Ycic1p43sN4KlzK9MX4G,264560,4
Story of My Life,One Direction,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,audio_features,4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/tracks/4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/audio-analysis/4nVBt6MZDDP6tRVdQTgxJg,245493,4
I Would Like,Zara Larsson,spotify:track:0HVj61S4pQJdQhgZP61G65,0.486,0.713,2,-3.949,0,0.0524,0.0853,0.0,0.0839,0.297,121.028,audio_features,0HVj61S4pQJdQhgZP61G65,https://api.spotify.com/v1/tracks/0HVj61S4pQJdQhgZP61G65,https://api.spotify.com/v1/audio-analysis/0HVj61S4pQJdQhgZP61G65,226720,4
Solo Dance,Martin Jensen,spotify:track:3R6dPfF2yBO8mHySW1XDAa,0.746,0.846,9,-2.432,1,0.048,0.0485,0.0,0.195,0.403,114.955,audio_features,3R6dPfF2yBO8mHySW1XDAa,https://api.spotify.com/v1/tracks/3R6dPfF2yBO8mHySW1XDAa,https://api.spotify.com/v1/audio-analysis/3R6dPfF2yBO8mHySW1XDAa,174933,4
Dying for You (feat. Alex Aris) - Radio Edit,Otto Knows,spotify:track:59A6lBd9QmcD8rQTZPj1xD,0.686,0.582,10,-6.088,1,0.0371,0.489,8.09e-06,0.082,0.437,121.97,audio_features,59A6lBd9QmcD8rQTZPj1xD,https://api.spotify.com/v1/tracks/59A6lBd9QmcD8rQTZPj1xD,https://api.spotify.com/v1/audio-analysis/59A6lBd9QmcD8rQTZPj1xD,198971,4
Better in Time,Leona Lewis,spotify:track:2iXBZ32Fz5VDCLeE0JIdX5,0.584,0.7,6,-4.251,1,0.0506,0.512,2.43e-05,0.13,0.549,163.953,audio_features,2iXBZ32Fz5VDCLeE0JIdX5,https://api.spotify.com/v1/tracks/2iXBZ32Fz5VDCLeE0JIdX5,https://api.spotify.com/v1/audio-analysis/2iXBZ32Fz5VDCLeE0JIdX5,234173,4
Some Die Young,Laleh,spotify:track:2bfRfAO1RNWcpNtWJv042o,0.631,0.678,5,-7.18,1,0.0273,0.122,7.06e-05,0.204,0.279,98.477,audio_features,2bfRfAO1RNWcpNtWJv042o,https://api.spotify.com/v1/tracks/2bfRfAO1RNWcpNtWJv042o,https://api.spotify.com/v1/audio-analysis/2bfRfAO1RNWcpNtWJv042o,228067,4
Who You Are,Jessie J,spotify:track:219eUQBWnfmADjKZEWEfSM,0.532,0.677,6,-3.912,0,0.0367,0.0225,5.74e-06,0.263,0.21,135.948,audio_features,219eUQBWnfmADjKZEWEfSM,https://api.spotify.com/v1/tracks/219eUQBWnfmADjKZEWEfSM,https://api.spotify.com/v1/audio-analysis/219eUQBWnfmADjKZEWEfSM,230813,4
Come Follow,Sunnery James & Ryan Marciano,spotify:track:2BLef0yQZ4CWYOU10kCT1k,0.424,0.813,7,-7.35,1,0.0748,0.0268,0.000109,0.0923,0.245,128.201,audio_features,2BLef0yQZ4CWYOU10kCT1k,https://api.spotify.com/v1/tracks/2BLef0yQZ4CWYOU10kCT1k,https://api.spotify.com/v1/audio-analysis/2BLef0yQZ4CWYOU10kCT1k,219375,4
Stay,Hurts,spotify:track:2WmDlNSXpyYgMK0ws7ZWDa,0.447,0.72,11,-7.504,1,0.0517,0.0206,0.000353,0.282,0.297,156.0,audio_features,2WmDlNSXpyYgMK0ws7ZWDa,https://api.spotify.com/v1/tracks/2WmDlNSXpyYgMK0ws7ZWDa,https://api.spotify.com/v1/audio-analysis/2WmDlNSXpyYgMK0ws7ZWDa,235200,4
Silhouettes - Original Radio Edit,Avicii,spotify:track:06h3McKzmxS8Bx58USHiMq,0.605,0.8,5,-6.235,0,0.0545,0.155,0.0562,0.121,0.836,128.074,audio_features,06h3McKzmxS8Bx58USHiMq,https://api.spotify.com/v1/tracks/06h3McKzmxS8Bx58USHiMq,https://api.spotify.com/v1/audio-analysis/06h3McKzmxS8Bx58USHiMq,211880,4
Second Soul,Disco Ensemble,spotify:track:6Ovi0f2Ant45moF9zJNERx,0.48,0.804,11,-4.437,0,0.0508,0.000147,4.91e-05,0.124,0.315,140.015,audio_features,6Ovi0f2Ant45moF9zJNERx,https://api.spotify.com/v1/tracks/6Ovi0f2Ant45moF9zJNERx,https://api.spotify.com/v1/audio-analysis/6Ovi0f2Ant45moF9zJNERx,221387,4
Love Will Remember,Selena Gomez,spotify:track:0kAv1wGVCGPIHEH1hFJNcG,0.624,0.952,7,-4.103,0,0.175,0.0119,0.0,0.0998,0.311,110.018,audio_features,0kAv1wGVCGPIHEH1hFJNcG,https://api.spotify.com/v1/tracks/0kAv1wGVCGPIHEH1hFJNcG,https://api.spotify.com/v1/audio-analysis/0kAv1wGVCGPIHEH1hFJNcG,210360,4
I Got U,Duke Dumont,spotify:track:4r8hRPbidDIoDPphxi78aY,0.653,0.756,0,-7.794,1,0.0366,0.00364,0.00651,0.089,0.42,120.82,audio_features,4r8hRPbidDIoDPphxi78aY,https://api.spotify.com/v1/tracks/4r8hRPbidDIoDPphxi78aY,https://api.spotify.com/v1/audio-analysis/4r8hRPbidDIoDPphxi78aY,285596,4
The Spark,AFROJACK,spotify:track:100EbPCjtuBNBcNxu7Wt6p,0.629,0.929,11,-3.745,1,0.0464,0.134,0.0,0.134,0.499,126.003,audio_features,100EbPCjtuBNBcNxu7Wt6p,https://api.spotify.com/v1/tracks/100EbPCjtuBNBcNxu7Wt6p,https://api.spotify.com/v1/audio-analysis/100EbPCjtuBNBcNxu7Wt6p,243754,4
Stay High - Habits Remix,Tove Lo,spotify:track:4J8WVHRtXM6SMgsF7qohXy,0.736,0.677,4,-7.036,0,0.0352,0.00114,0.844,0.0949,0.0747,121.01,audio_features,4J8WVHRtXM6SMgsF7qohXy,https://api.spotify.com/v1/tracks/4J8WVHRtXM6SMgsF7qohXy,https://api.spotify.com/v1/audio-analysis/4J8WVHRtXM6SMgsF7qohXy,258387,4
Daylight,Maroon 5,spotify:track:1NNAI51EuoRWw1ydX1zV7S,0.656,0.674,7,-5.473,1,0.0269,0.00242,0.0,0.255,0.369,120.001,audio_features,1NNAI51EuoRWw1ydX1zV7S,https://api.spotify.com/v1/tracks/1NNAI51EuoRWw1ydX1zV7S,https://api.spotify.com/v1/audio-analysis/1NNAI51EuoRWw1ydX1zV7S,225067,4
Lucky Strike,Maroon 5,spotify:track:4rpzPAbwJboZQw2p9T5T3f,0.673,0.746,11,-4.514,0,0.0424,0.000607,0.0,0.0988,0.446,144.013,audio_features,4rpzPAbwJboZQw2p9T5T3f,https://api.spotify.com/v1/tracks/4rpzPAbwJboZQw2p9T5T3f,https://api.spotify.com/v1/audio-analysis/4rpzPAbwJboZQw2p9T5T3f,185293,4
The Man Who Never Lied,Maroon 5,spotify:track:5BXg13zwPCtGMxBHLqU8fi,0.62,0.849,2,-6.016,1,0.0351,0.000327,0.0,0.072,0.865,139.933,audio_features,5BXg13zwPCtGMxBHLqU8fi,https://api.spotify.com/v1/tracks/5BXg13zwPCtGMxBHLqU8fi,https://api.spotify.com/v1/audio-analysis/5BXg13zwPCtGMxBHLqU8fi,205000,4
Love Somebody,Maroon 5,spotify:track:5H0ajL4EHsrcAEGESo2Lzx,0.675,0.783,1,-6.284,1,0.0365,0.134,0.0,0.122,0.4,120.018,audio_features,5H0ajL4EHsrcAEGESo2Lzx,https://api.spotify.com/v1/tracks/5H0ajL4EHsrcAEGESo2Lzx,https://api.spotify.com/v1/audio-analysis/5H0ajL4EHsrcAEGESo2Lzx,229973,4
Ladykiller,Maroon 5,spotify:track:3Uum6BJBgb7Fp3uXmlTFuC,0.82,0.63,7,-6.926,1,0.0413,0.00963,8.91e-05,0.144,0.76,115.054,audio_features,3Uum6BJBgb7Fp3uXmlTFuC,https://api.spotify.com/v1/tracks/3Uum6BJBgb7Fp3uXmlTFuC,https://api.spotify.com/v1/audio-analysis/3Uum6BJBgb7Fp3uXmlTFuC,163987,4
Fortune Teller,Maroon 5,spotify:track:5b4LIjtXeON2spaDlsXxTv,0.662,0.757,4,-6.119,0,0.039,0.0526,0.0,0.149,0.411,119.948,audio_features,5b4LIjtXeON2spaDlsXxTv,https://api.spotify.com/v1/tracks/5b4LIjtXeON2spaDlsXxTv,https://api.spotify.com/v1/audio-analysis/5b4LIjtXeON2spaDlsXxTv,203227,4
Sad,Maroon 5,spotify:track:4MAxq4eEuuyE97wodPnisY,0.781,0.262,7,-9.189,1,0.0321,0.797,0.0,0.1,0.338,111.92,audio_features,4MAxq4eEuuyE97wodPnisY,https://api.spotify.com/v1/tracks/4MAxq4eEuuyE97wodPnisY,https://api.spotify.com/v1/audio-analysis/4MAxq4eEuuyE97wodPnisY,193827,4
Tickets,Maroon 5,spotify:track:6RzYNDWVza8E3bnqHNUqcz,0.801,0.816,4,-4.192,0,0.0317,0.0174,1.43e-06,0.127,0.972,120.002,audio_features,6RzYNDWVza8E3bnqHNUqcz,https://api.spotify.com/v1/tracks/6RzYNDWVza8E3bnqHNUqcz,https://api.spotify.com/v1/audio-analysis/6RzYNDWVza8E3bnqHNUqcz,208733,4
Doin’ Dirt,Maroon 5,spotify:track:0uI95Bm4awNXa00xZYAfbQ,0.677,0.861,3,-4.04,0,0.0446,0.000838,0.0,0.0714,0.875,124.945,audio_features,0uI95Bm4awNXa00xZYAfbQ,https://api.spotify.com/v1/tracks/0uI95Bm4awNXa00xZYAfbQ,https://api.spotify.com/v1/audio-analysis/0uI95Bm4awNXa00xZYAfbQ,211520,4
Beautiful Goodbye,Maroon 5,spotify:track:0ehxWIhybOYQ3acRhmcNVF,0.656,0.567,3,-2.638,1,0.0386,0.00199,1.29e-06,0.106,0.385,168.251,audio_features,0ehxWIhybOYQ3acRhmcNVF,https://api.spotify.com/v1/tracks/0ehxWIhybOYQ3acRhmcNVF,https://api.spotify.com/v1/audio-analysis/0ehxWIhybOYQ3acRhmcNVF,255253,4
Wipe Your Eyes,Maroon 5,spotify:track:2Nut5wxGFEwdbjuEe32syQ,0.607,0.913,4,-3.627,0,0.036,0.066,0.0,0.123,0.626,137.037,audio_features,2Nut5wxGFEwdbjuEe32syQ,https://api.spotify.com/v1/tracks/2Nut5wxGFEwdbjuEe32syQ,https://api.spotify.com/v1/audio-analysis/2Nut5wxGFEwdbjuEe32syQ,214853,4
Wasted Years,Maroon 5,spotify:track:2I7Dw7W2CFvfc51qqUhfbl,0.733,0.855,2,-4.237,1,0.213,0.0494,0.0,0.304,0.793,158.715,audio_features,2I7Dw7W2CFvfc51qqUhfbl,https://api.spotify.com/v1/tracks/2I7Dw7W2CFvfc51qqUhfbl,https://api.spotify.com/v1/audio-analysis/2I7Dw7W2CFvfc51qqUhfbl,212693,4
Supernaiset,Kaija Koo,spotify:track:3cGY1fqKRllxTkVIBOmBBv,0.493,0.92,2,-5.719,1,0.0596,0.0241,0.0,0.362,0.838,164.003,audio_features,3cGY1fqKRllxTkVIBOmBBv,https://api.spotify.com/v1/tracks/3cGY1fqKRllxTkVIBOmBBv,https://api.spotify.com/v1/audio-analysis/3cGY1fqKRllxTkVIBOmBBv,238200,4
Shower,Becky G,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,audio_features,3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/tracks/3DmW6y7wTEYHJZlLo1r6XJ,https://api.spotify.com/v1/audio-analysis/3DmW6y7wTEYHJZlLo1r6XJ,206167,4
Nobody To Love - Radio Edit,Sigma,spotify:track:7vGWH8cSr389jeNN4fsXYQ,0.443,0.918,8,-3.299,1,0.0453,0.000528,5.39e-06,0.128,0.199,175.033,audio_features,7vGWH8cSr389jeNN4fsXYQ,https://api.spotify.com/v1/tracks/7vGWH8cSr389jeNN4fsXYQ,https://api.spotify.com/v1/audio-analysis/7vGWH8cSr389jeNN4fsXYQ,189720,4
Changes,Faul & Wad,spotify:track:13qqdlSeF8FcxsRyapDMZ0,0.822,0.704,3,-8.242,0,0.0374,0.00864,0.627,0.0633,0.255,125.999,audio_features,13qqdlSeF8FcxsRyapDMZ0,https://api.spotify.com/v1/tracks/13qqdlSeF8FcxsRyapDMZ0,https://api.spotify.com/v1/audio-analysis/13qqdlSeF8FcxsRyapDMZ0,345173,4
Who's That Boy,Demi Lovato,spotify:track:4c4AVLxcIIbBgCxAW1JNbL,0.763,0.714,2,-4.611,1,0.0837,0.021,0.0,0.0623,0.535,82.98,audio_features,4c4AVLxcIIbBgCxAW1JNbL,https://api.spotify.com/v1/tracks/4c4AVLxcIIbBgCxAW1JNbL,https://api.spotify.com/v1/audio-analysis/4c4AVLxcIIbBgCxAW1JNbL,192280,4
Not Like That,Ashley Tisdale,spotify:track:6OLztNeqXZu5Uh6YmmzQxC,0.709,0.835,2,-5.31,1,0.128,0.0219,0.0,0.108,0.385,96.019,audio_features,6OLztNeqXZu5Uh6YmmzQxC,https://api.spotify.com/v1/tracks/6OLztNeqXZu5Uh6YmmzQxC,https://api.spotify.com/v1/audio-analysis/6OLztNeqXZu5Uh6YmmzQxC,181640,4
"It's Alright, It's OK",Ashley Tisdale,spotify:track:7kvkzyzHsHIssSQnYMH3BM,0.515,0.918,1,-2.033,0,0.0569,0.00662,1.16e-05,0.162,0.265,130.061,audio_features,7kvkzyzHsHIssSQnYMH3BM,https://api.spotify.com/v1/tracks/7kvkzyzHsHIssSQnYMH3BM,https://api.spotify.com/v1/audio-analysis/7kvkzyzHsHIssSQnYMH3BM,179000,4
Hot Right Now - Radio Edit,DJ Fresh,spotify:track:2SbVR0tPkE8cYXV539iNoE,0.523,0.971,4,-1.568,0,0.0429,0.00684,0.000542,0.221,0.48,174.993,audio_features,2SbVR0tPkE8cYXV539iNoE,https://api.spotify.com/v1/tracks/2SbVR0tPkE8cYXV539iNoE,https://api.spotify.com/v1/audio-analysis/2SbVR0tPkE8cYXV539iNoE,182333,4
Da Bop,WTF!,spotify:track:1oddTak6i4Dq2CqSCEgCML,0.875,0.88,9,-4.727,0,0.0661,0.00277,0.0773,0.312,0.933,126.973,audio_features,1oddTak6i4Dq2CqSCEgCML,https://api.spotify.com/v1/tracks/1oddTak6i4Dq2CqSCEgCML,https://api.spotify.com/v1/audio-analysis/1oddTak6i4Dq2CqSCEgCML,191547,4
Pandora 2012 - Video Edit,ItaloBrothers,spotify:track:5sPz5XS7Vj0GMkNVdezrmv,0.539,0.872,7,-4.877,1,0.0327,0.00278,2.49e-05,0.151,0.455,150.008,audio_features,5sPz5XS7Vj0GMkNVdezrmv,https://api.spotify.com/v1/tracks/5sPz5XS7Vj0GMkNVdezrmv,https://api.spotify.com/v1/audio-analysis/5sPz5XS7Vj0GMkNVdezrmv,188973,4
Addicted To You - Radio Version,Shakira,spotify:track:4fu5BbhmKdr1zCMqH6uOH8,0.869,0.814,4,-4.066,0,0.0965,0.0441,0.0101,0.0698,0.96,126.0,audio_features,4fu5BbhmKdr1zCMqH6uOH8,https://api.spotify.com/v1/tracks/4fu5BbhmKdr1zCMqH6uOH8,https://api.spotify.com/v1/audio-analysis/4fu5BbhmKdr1zCMqH6uOH8,148067,4
Balada - Ao Vivo,Gusttavo Lima,spotify:track:7h94Gugaor1PCxYJ09kW5W,0.681,0.949,11,-4.302,0,0.0566,0.167,0.0,0.832,0.832,128.017,audio_features,7h94Gugaor1PCxYJ09kW5W,https://api.spotify.com/v1/tracks/7h94Gugaor1PCxYJ09kW5W,https://api.spotify.com/v1/audio-analysis/7h94Gugaor1PCxYJ09kW5W,204853,4
Right Now,Rihanna,spotify:track:42Ow7PS3YtCWplolUUigDo,0.668,0.64,3,-5.208,0,0.0888,0.049,0.0,0.0675,0.259,130.004,audio_features,42Ow7PS3YtCWplolUUigDo,https://api.spotify.com/v1/tracks/42Ow7PS3YtCWplolUUigDo,https://api.spotify.com/v1/audio-analysis/42Ow7PS3YtCWplolUUigDo,181627,4
Diamonds,Rihanna,spotify:track:6O20JhBJPePEkBdrB5sqRx,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,audio_features,6O20JhBJPePEkBdrB5sqRx,https://api.spotify.com/v1/tracks/6O20JhBJPePEkBdrB5sqRx,https://api.spotify.com/v1/audio-analysis/6O20JhBJPePEkBdrB5sqRx,225147,4
Stay,Rihanna,spotify:track:0GNI8K3VATWBABQFAzBAYe,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,audio_features,0GNI8K3VATWBABQFAzBAYe,https://api.spotify.com/v1/tracks/0GNI8K3VATWBABQFAzBAYe,https://api.spotify.com/v1/audio-analysis/0GNI8K3VATWBABQFAzBAYe,240707,4
